t,v
9.188,0.010000000000000002
9.192,-0.010000000000000002
9.196,-0.010000000000000002
9.200000000000001,-0.010000000000000002
9.204,-0.010000000000000002
9.208,-0.010000000000000002
9.212000000000002,-0.010000000000000002
9.216000000000001,-0.010000000000000002
9.22,-0.010000000000000002
9.224,-0.010000000000000002
9.228,-0.010000000000000002
9.232000000000001,-0.010000000000000002
9.236,-0.010000000000000002
9.24,-0.010000000000000002
9.244,-0.010000000000000002
9.248,-0.005000000000000001
9.252,0.0
9.256,0.0
9.26,0.0
9.264,0.0
9.267999999999999,0.0
9.272,0.0
9.276,0.0
9.28,0.0
9.284,0.0
9.288,0.0
9.292,0.0
9.296000000000001,0.0
9.3,0.0
9.304,0.0
9.308,0.0
9.312000000000001,0.0
9.316,0.0
9.32,0.0
9.324,0.0
9.328,0.0
9.332,0.0
9.336,0.0
9.34,0.0
9.344,0.0
9.347999999999999,0.0
9.352,0.0
9.356,0.0
9.36,0.0
9.364,0.0
9.368,0.0
9.372,-0.010000000000000002
9.376000000000001,-0.010000000000000002
9.38,-0.010000000000000002
9.384,-0.010000000000000002
9.388,-0.010000000000000002
9.392000000000001,-0.020000000000000004
9.396,-0.03
9.4,-0.04000000000000001
9.404,-0.05
9.408,-0.06
9.412,-0.06
9.416,-0.07500000000000001
9.42,-0.08000000000000002
9.424,-0.08333333333333315
9.427999999999999,-0.08666666666666686
9.432,-0.09000000000000001
9.436,-0.1
9.44,-0.1
9.444,-0.1
9.448,-0.1
9.452,-0.11000000000000001
9.456000000000001,-0.11000000000000001
9.46,-0.12
9.464,-0.12
9.468,-0.12
9.472000000000001,-0.11000000000000001
9.476,-0.11000000000000001
9.48,-0.11000000000000001
9.484,-0.11000000000000001
9.488,-0.11000000000000001
9.492,-0.11000000000000001
9.496,-0.11000000000000001
9.5,-0.1
9.504,-0.1
9.508,-0.1
9.512,-0.09000000000000001
9.516,-0.06999999999999999
9.52,-0.06
9.524,-0.05500000000000001
9.528,-0.05
9.532,-0.04000000000000001
9.536,-0.04000000000000001
9.540000000000001,-0.03
9.544,-0.020000000000000004
9.548,-0.020000000000000004
9.552000000000001,-0.010000000000000002
9.556000000000001,-0.010000000000000002
9.56,-0.010000000000000002
9.564,-0.010000000000000002
9.568,-0.010000000000000002
9.572000000000001,-0.010000000000000002
9.576,-0.010000000000000002
9.58,-0.010000000000000002
9.584,-0.010000000000000002
9.588,-0.010000000000000002
9.592,-0.010000000000000002
9.596,-0.010000000000000002
9.6,-0.010000000000000002
9.604,-0.010000000000000002
9.608,-0.010000000000000002
9.612,-0.010000000000000002
9.616,-0.010000000000000002
9.620000000000001,0.0
9.624,0.0
9.628,0.0
9.632000000000001,0.0
9.636000000000001,0.0
9.64,0.0
9.644,0.0
9.648,0.0
9.652000000000001,0.0
9.656,0.0
9.66,0.0
9.664,0.0
9.668,0.0
9.672,0.0
9.676,0.010000000000000002
9.68,0.0
9.684,0.0
9.688,0.0
9.692,0.0
9.696,0.0
9.700000000000001,0.0
9.704,0.0
9.708,0.0
9.712000000000002,0.0
9.716000000000001,0.0
9.72,0.010000000000000002
9.724,0.020000000000000004
9.728,0.020000000000000004
9.732000000000001,0.04000000000000001
9.736,0.005000000000000001
9.74,-0.034999999999999996
9.744,-0.07500000000000001
9.748,-0.13
9.752,-0.18500000000000003
9.756,-0.23500000000000001
9.76,-0.305
9.764,-0.34
9.767999999999999,-0.375
9.772,-0.44000000000000006
9.776,-0.5
9.78,-0.5650000000000001
9.784,-0.6200000000000001
9.788,-0.66
9.792,-0.7000000000000001
9.796000000000001,-0.75
9.8,-0.8050000000000002
9.804,-0.8400000000000001
9.808,-0.86
9.812000000000001,-0.8860000000000003
9.816,-0.8300000000000001
9.82,-0.775
9.824,-0.71
9.828,-0.665
9.832,-0.6200000000000001
9.836,-0.555
9.84,-0.47500000000000003
9.844,-0.41
9.847999999999999,-0.365
9.852,-0.325
9.856,-0.27
9.86,-0.1875
9.864,-0.13999999999999999
9.868,-0.09600000000000024
9.872,-0.045000000000000005
9.876000000000001,0.0
9.88,0.05
9.884,0.085
9.888,0.06999999999999999
9.892000000000001,0.06
9.896,0.05
9.9,0.05
9.904,0.034999999999999996
9.908,0.03
9.912,0.025
9.916,0.010000000000000002
9.92,0.010000000000000002
9.924,0.010000000000000002
9.927999999999999,0.010000000000000002
9.932,0.010000000000000002
9.936,0.010000000000000002
9.94,0.010000000000000002
9.944,0.010000000000000002
9.948,0.0
9.952,0.0
9.956000000000001,0.0
9.96,0.020000000000000004
9.964,0.010000000000000002
9.968,0.0
9.972000000000001,0.0
9.976,0.0
9.98,0.0
9.984,0.0
9.988,0.0
9.992,0.010000000000000002
9.996,0.010000000000000002
10.0,0.010000000000000002
10.004,0.0
10.008,0.0
10.012,0.0
10.016,0.0
10.02,0.0
10.024,0.010000000000000002
10.028,0.010000000000000002
10.032,0.010000000000000002
10.036,0.010000000000000002
10.040000000000001,0.0
10.044,0.0
10.048,0.0
10.052000000000001,0.0
10.056000000000001,0.0
10.06,0.0
10.064,0.0
10.068,-0.010000000000000002
10.072000000000001,-0.010000000000000002
10.076,-0.025
10.08,-0.04000000000000001
10.084,-0.05500000000000001
10.088,-0.06
10.092,-0.06
10.096,-0.06
10.1,-0.06999999999999999
10.104,-0.08000000000000002
10.108,-0.09000000000000001
10.112,-0.09000000000000001
10.116,-0.1
10.120000000000001,-0.11000000000000001
10.124,-0.12
10.128,-0.13
10.132000000000001,-0.13999999999999999
10.136000000000001,-0.15000000000000002
10.14,-0.165
10.144,-0.18000000000000002
10.148,-0.18500000000000003
10.152000000000001,-0.19
10.156,-0.195
10.16,-0.2
10.164,-0.21000000000000002
10.168,-0.22000000000000003
10.172,-0.22999999999999998
10.176,-0.24
10.18,-0.24
10.184,-0.24
10.188,-0.24
10.192,-0.24
10.196,-0.24
10.200000000000001,-0.25
10.204,-0.25
10.208,-0.25
10.212000000000002,-0.25
10.216000000000001,-0.25
10.22,-0.25
10.224,-0.25
10.228,-0.25
10.232000000000001,-0.25
10.236,-0.25
10.24,-0.25
10.244000000000002,-0.25
10.248,-0.25
10.252,-0.25
10.255999999999998,-0.25
10.26,-0.25
10.264000000000001,-0.25
10.267999999999999,-0.25
10.272,-0.24
10.276,-0.24
10.28,-0.24
10.284,-0.24
10.288,-0.22999999999999998
10.292,-0.22999999999999998
10.296,-0.225
10.3,-0.21000000000000002
10.304,-0.21000000000000002
10.308,-0.21000000000000002
10.312000000000001,-0.2
10.315999999999999,-0.19
10.32,-0.18000000000000002
10.324000000000002,-0.17
10.328,-0.16000000000000003
10.332,-0.15000000000000002
10.335999999999999,-0.13999999999999999
10.34,-0.13999999999999999
10.344000000000001,-0.125
10.347999999999999,-0.11000000000000001
10.352,-0.1
10.356,-0.09000000000000001
10.36,-0.08000000000000002
10.364,-0.06999999999999999
10.368,-0.06999999999999999
10.372,-0.06999999999999999
10.376,-0.06
10.38,-0.05
10.384,-0.04000000000000001
10.388,-0.03
10.392000000000001,-0.020000000000000004
10.395999999999999,-0.020000000000000004
10.4,-0.010000000000000002
10.404000000000002,0.0
10.408,0.0
10.412,0.010000000000000002
10.415999999999999,0.010000000000000002
10.42,0.010000000000000002
10.424000000000001,0.010000000000000002
10.427999999999999,0.020000000000000004
10.432,0.020000000000000004
10.436,0.020000000000000004
10.44,0.020000000000000004
10.444,0.020000000000000004
10.448,0.020000000000000004
10.452,0.020000000000000004
10.456,0.020000000000000004
10.46,0.020000000000000004
10.464,0.020000000000000004
10.468,0.010000000000000002
10.472000000000001,0.010000000000000002
10.475999999999999,0.010000000000000002
10.48,0.010000000000000002
10.484000000000002,0.010000000000000002
10.488,0.010000000000000002
10.492,0.025
10.495999999999999,0.010000000000000002
10.5,0.010000000000000002
10.504000000000001,0.010000000000000002
10.508,0.010000000000000002
10.512,0.010000000000000002
10.516,0.020000000000000004
10.52,0.020000000000000004
10.524000000000001,0.020000000000000004
10.528,0.020000000000000004
10.532,0.020000000000000004
10.536,0.015
10.540000000000001,0.010000000000000002
10.544,0.015
10.548,0.020000000000000004
10.552000000000001,0.020000000000000004
10.556,0.020000000000000004
10.56,0.010000000000000002
10.564000000000002,0.010000000000000002
10.568,0.010000000000000002
10.572000000000001,0.010000000000000002
10.575999999999999,0.010000000000000002
10.58,0.020000000000000004
10.584000000000001,0.010000000000000002
10.588,0.010000000000000002
10.592,0.010000000000000002
10.596,0.010000000000000002
10.6,0.010000000000000002
10.604000000000001,0.010000000000000002
10.608,0.010000000000000002
10.612,0.020000000000000004
10.616,0.010000000000000002
10.620000000000001,0.010000000000000002
10.624,0.010000000000000002
10.628,0.010000000000000002
10.632000000000001,0.020000000000000004
10.636,0.020000000000000004
10.64,0.020000000000000004
10.644000000000002,0.020000000000000004
10.648,0.020000000000000004
10.652000000000001,0.020000000000000004
10.655999999999999,0.020000000000000004
10.66,0.020000000000000004
10.664000000000001,0.020000000000000004
10.668,0.020000000000000004
10.672,0.020000000000000004
10.676,0.020000000000000004
10.68,0.010000000000000002
10.684000000000001,0.010000000000000002
10.688,0.010000000000000002
10.692,0.010000000000000002
10.696,0.010000000000000002
10.700000000000001,0.010000000000000002
10.704,0.020000000000000004
10.708,0.020000000000000004
10.712000000000002,0.020000000000000004
10.716,0.020000000000000004
10.72,0.020000000000000004
10.724000000000002,0.020000000000000004
10.728,0.020000000000000004
10.732000000000001,0.020000000000000004
10.735999999999999,0.020000000000000004
10.74,0.020000000000000004
10.744000000000002,0.020000000000000004
10.748,0.020000000000000004
10.752,0.020000000000000004
10.755999999999998,0.020000000000000004
10.76,0.020000000000000004
10.764000000000001,0.020000000000000004
10.767999999999999,0.020000000000000004
10.772,0.020000000000000004
10.776,0.020000000000000004
10.78,0.020000000000000004
10.784,0.020000000000000004
10.788,0.010000000000000002
10.792,0.010000000000000002
10.796,0.010000000000000002
10.8,0.010000000000000002
10.804,0.010000000000000002
10.808,0.020000000000000004
10.812000000000001,0.020000000000000004
10.815999999999999,0.020000000000000004
10.82,0.020000000000000004
10.824000000000002,0.020000000000000004
10.828,0.020000000000000004
10.832,0.020000000000000004
10.835999999999999,0.020000000000000004
10.84,0.025
10.844000000000001,0.03
10.847999999999999,0.020000000000000004
10.852,0.020000000000000004
10.856,0.010000000000000002
10.86,0.010000000000000002
10.864,0.0
10.868,-0.010000000000000002
10.872,-0.020000000000000004
10.876,-0.020000000000000004
10.88,-0.020000000000000004
10.884,-0.03
10.888,-0.04000000000000001
10.892000000000001,-0.045000000000000005
10.895999999999999,-0.05
10.9,-0.05500000000000001
10.904000000000002,-0.06
10.908,-0.06999999999999999
10.912,-0.07500000000000001
10.915999999999999,-0.08000000000000002
10.92,-0.085
10.924000000000001,-0.09000000000000001
10.927999999999999,-0.1
10.932,-0.1
10.936,-0.11000000000000001
10.94,-0.11000000000000001
10.944,-0.11000000000000001
10.948,-0.11000000000000001
10.952,-0.1
10.956,-0.1
10.96,-0.1
10.964,-0.1
10.968,-0.1
10.972000000000001,-0.09000000000000001
10.975999999999999,-0.09000000000000001
10.98,-0.08000000000000002
10.984000000000002,-0.06999999999999999
10.988,-0.06
10.992,-0.05
10.995999999999999,-0.05
11.0,-0.05
11.004000000000001,-0.04000000000000001
11.008,-0.03
11.012,-0.020000000000000004
11.016,-0.010000000000000002
11.02,-0.010000000000000002
11.024000000000001,-0.010000000000000002
11.028,0.0
11.032,0.010000000000000002
11.036,0.010000000000000002
11.040000000000001,0.010000000000000002
11.044,0.010000000000000002
11.048,0.010000000000000002
11.052000000000001,0.010000000000000002
11.056,0.010000000000000002
11.06,0.010000000000000002
11.064000000000002,0.010000000000000002
11.068,0.010000000000000002
11.072000000000001,0.010000000000000002
11.075999999999999,0.010000000000000002
11.08,0.010000000000000002
11.084000000000001,0.010000000000000002
11.088,0.010000000000000002
11.092,0.010000000000000002
11.096,0.010000000000000002
11.1,0.010000000000000002
11.104000000000001,0.010000000000000002
11.108,0.010000000000000002
11.112,0.010000000000000002
11.116,0.0
11.120000000000001,0.010000000000000002
11.124,0.010000000000000002
11.128,0.010000000000000002
11.132000000000001,0.010000000000000002
11.136,0.010000000000000002
11.14,0.010000000000000002
11.144000000000002,0.010000000000000002
11.148,0.010000000000000002
11.152000000000001,0.010000000000000002
11.155999999999999,0.010000000000000002
11.16,0.010000000000000002
11.164000000000001,0.010000000000000002
11.168,0.010000000000000002
11.172,0.010000000000000002
11.176,0.010000000000000002
11.18,0.010000000000000002
11.184000000000001,0.010000000000000002
11.188,0.010000000000000002
11.192,0.020000000000000004
11.196,0.020000000000000004
11.200000000000001,0.03
11.204,0.03
11.208,0.045000000000000005
11.212000000000002,0.020000000000000004
11.216,-0.005000000000000001
11.22,-0.05500000000000001
11.224000000000002,-0.12
11.228,-0.18500000000000003
11.232000000000001,-0.22999999999999998
11.235999999999999,-0.265
11.24,-0.315
11.244000000000002,-0.37000000000000005
11.248,-0.42500000000000004
11.252,-0.48
11.255999999999998,-0.53
11.26,-0.58
11.264000000000001,-0.63
11.267999999999999,-0.685
11.272,-0.7400000000000001
11.276,-0.785
11.28,-0.81
11.284,-0.8433333333333333
11.288,-0.8683333333333332
11.292,-0.79
11.296,-0.75
11.3,-0.7050000000000001
11.304,-0.6457142857142856
11.308,-0.6025
11.312000000000001,-0.55
11.315999999999999,-0.47000000000000003
11.32,-0.42000000000000004
11.324000000000002,-0.375
11.328,-0.31000000000000005
11.332,-0.23500000000000001
11.335999999999999,-0.17625000000000002
11.34,-0.13399999999999976
11.344000000000001,-0.06999999999999999
11.347999999999999,-0.020000000000000004
11.352,0.020000000000000004
11.356,0.06
11.36,0.1
11.364,0.09000000000000001
11.368,0.08000000000000002
11.372,0.06
11.376,0.05
11.38,0.045000000000000005
11.384,0.04000000000000001
11.388,0.03
11.392000000000001,0.020000000000000004
11.395999999999999,0.020000000000000004
11.4,0.020000000000000004
11.404000000000002,0.020000000000000004
11.408,0.020000000000000004
11.412,0.010000000000000002
11.415999999999999,0.010000000000000002
11.42,0.010000000000000002
11.424000000000001,0.010000000000000002
11.427999999999999,0.010000000000000002
11.432,0.010000000000000002
11.436,0.010000000000000002
11.44,0.010000000000000002
11.444,0.010000000000000002
11.448,0.010000000000000002
11.452,0.010000000000000002
11.456,0.010000000000000002
11.46,0.020000000000000004
11.464,0.020000000000000004
11.468,0.020000000000000004
11.472000000000001,0.020000000000000004
11.475999999999999,0.010000000000000002
11.48,0.010000000000000002
11.484000000000002,0.010000000000000002
11.488,0.010000000000000002
11.492,0.010000000000000002
11.495999999999999,0.010000000000000002
11.5,0.010000000000000002
11.504000000000001,0.010000000000000002
11.508,0.010000000000000002
11.512,0.010000000000000002
11.516,0.010000000000000002
11.52,0.010000000000000002
11.524000000000001,0.010000000000000002
11.528,0.0
11.532,0.0
11.536,0.0
11.540000000000001,0.0
11.544,-0.010000000000000002
11.548,-0.020000000000000004
11.552000000000001,-0.03
11.556,-0.04000000000000001
11.56,-0.04000000000000001
11.564000000000002,-0.05
11.568,-0.06
11.572000000000001,-0.06
11.575999999999999,-0.06999999999999999
11.58,-0.06999999999999999
11.584000000000001,-0.08000000000000002
11.588,-0.09000000000000001
11.592,-0.1
11.596,-0.11000000000000001
11.6,-0.12
11.604000000000001,-0.13
11.608,-0.135
11.612,-0.13999999999999999
11.616,-0.15000000000000002
11.620000000000001,-0.17
11.624,-0.18000000000000002
11.628,-0.18000000000000002
11.632000000000001,-0.19
11.636,-0.2
11.64,-0.21000000000000002
11.644000000000002,-0.22000000000000003
11.648,-0.22000000000000003
11.652000000000001,-0.22000000000000003
11.655999999999999,-0.22999999999999998
11.66,-0.22999999999999998
11.664000000000001,-0.23500000000000001
11.668,-0.24
11.672,-0.24
11.676,-0.24
11.68,-0.24
11.684000000000001,-0.25
11.688,-0.25
11.692,-0.25
11.696,-0.26
11.700000000000001,-0.26
11.704,-0.25
11.708,-0.25
11.712000000000002,-0.25
11.716,-0.25
11.72,-0.25
11.724000000000002,-0.25
11.728,-0.24
11.732000000000001,-0.24
11.735999999999999,-0.24
11.74,-0.24
11.744000000000002,-0.24
11.748,-0.24
11.752,-0.24
11.755999999999998,-0.22999999999999998
11.76,-0.22999999999999998
11.764000000000001,-0.22999999999999998
11.767999999999999,-0.22999999999999998
11.772,-0.22000000000000003
11.776,-0.22000000000000003
11.78,-0.21000000000000002
11.784,-0.2
11.788,-0.195
11.792,-0.19
11.796,-0.18500000000000003
11.8,-0.17
11.804,-0.16000000000000003
11.808,-0.15000000000000002
11.812000000000001,-0.15000000000000002
11.815999999999999,-0.13999999999999999
11.82,-0.12
11.824000000000002,-0.10500000000000001
11.828,-0.1
11.832,-0.095
11.835999999999999,-0.09000000000000001
11.84,-0.09000000000000001
11.844000000000001,-0.085
11.847999999999999,-0.08000000000000002
11.852,-0.06999999999999999
11.856,-0.05500000000000001
11.86,-0.04000000000000001
11.864,-0.03
11.868,-0.025
11.872,-0.020000000000000004
11.876,-0.010000000000000002
11.88,-0.010000000000000002
11.884,0.0
11.888,0.0
11.892000000000001,0.0
11.895999999999999,0.010000000000000002
11.9,0.010000000000000002
11.904000000000002,0.010000000000000002
11.908,0.010000000000000002
11.912,0.020000000000000004
11.915999999999999,0.020000000000000004
11.92,0.020000000000000004
11.924000000000001,0.020000000000000004
11.927999999999999,0.020000000000000004
11.932,0.020000000000000004
11.936,0.020000000000000004
11.94,0.010000000000000002
11.944,0.010000000000000002
11.948,0.010000000000000002
11.952,0.010000000000000002
11.956,0.010000000000000002
11.96,0.0
11.964,0.0
11.968,0.0
11.972000000000001,0.010000000000000002
11.975999999999999,0.010000000000000002
11.98,0.010000000000000002
11.984000000000002,0.010000000000000002
11.988,0.010000000000000002
11.992,0.010000000000000002
11.995999999999999,0.010000000000000002
12.0,0.010000000000000002
12.004000000000001,0.010000000000000002
12.008,0.010000000000000002
12.012,0.010000000000000002
12.016,0.010000000000000002
12.02,0.010000000000000002
12.024000000000001,0.010000000000000002
12.028,0.010000000000000002
12.032,0.010000000000000002
12.036,0.010000000000000002
12.040000000000001,0.0
12.044,0.0
12.048,0.0
12.052000000000001,0.0
12.056,0.005000000000000001
12.06,0.010000000000000002
12.064000000000002,0.010000000000000002
12.068,0.010000000000000002
12.072000000000001,0.010000000000000002
12.075999999999999,0.010000000000000002
12.08,0.010000000000000002
12.084000000000001,0.010000000000000002
12.088,0.010000000000000002
12.092,0.010000000000000002
12.096,0.0
12.1,0.0
12.104000000000001,0.0
12.108,0.0
12.112,0.0
12.116,0.010000000000000002
12.120000000000001,0.010000000000000002
12.124,0.0
12.128,0.0
12.132000000000001,0.0
12.136,0.0
12.14,0.0
12.144000000000002,0.0
12.148,0.0
12.152000000000001,0.0
12.155999999999999,0.0
12.16,0.0
12.164000000000001,0.0
12.168,0.0
12.172,0.0
12.176,0.0
12.18,-0.005000000000000001
12.184000000000001,-0.010000000000000002
12.188,-0.005000000000000001
12.192,0.0
12.196,0.0
12.200000000000001,0.0
12.204,-0.010000000000000002
12.208,-0.010000000000000002
12.212000000000002,-0.010000000000000002
12.216,-0.010000000000000002
12.22,0.0
12.224000000000002,0.0
12.228,0.0
12.232000000000001,0.0
12.235999999999999,0.0
12.24,0.0
12.244000000000002,0.0
12.248,0.0
12.252,0.0
12.256,0.0
12.26,0.0
12.264000000000001,0.0
12.268,0.0
12.272,0.0
12.276,0.0
12.280000000000001,0.0
12.284,0.0
12.288,0.0
12.292000000000002,0.0
12.296,0.0
12.3,0.0
12.304000000000002,0.0
12.308,0.0
12.312000000000001,0.0
12.315999999999999,0.0
12.32,0.0
12.324000000000002,0.0
12.328,0.0
12.332,0.0
12.335999999999999,-0.010000000000000002
12.34,-0.010000000000000002
12.344000000000001,-0.020000000000000004
12.347999999999999,-0.025
12.352,-0.03
12.356,-0.034999999999999996
12.36,-0.045000000000000005
12.364,-0.05500000000000001
12.368,-0.06999999999999999
12.372,-0.08000000000000002
12.376,-0.085
12.38,-0.095
12.384,-0.10500000000000001
12.388,-0.11000000000000001
12.392000000000001,-0.11000000000000001
12.395999999999999,-0.11000000000000001
12.4,-0.11000000000000001
12.404000000000002,-0.11000000000000001
12.408,-0.11000000000000001
12.412,-0.11000000000000001
12.415999999999999,-0.12
12.42,-0.12
12.424000000000001,-0.12
12.427999999999999,-0.12
12.432,-0.11000000000000001
12.436,-0.11000000000000001
12.44,-0.11000000000000001
12.444,-0.11000000000000001
12.448,-0.11000000000000001
12.452,-0.1
12.456,-0.1
12.46,-0.09000000000000001
12.464,-0.08000000000000002
12.468,-0.08000000000000002
12.472000000000001,-0.08000000000000002
12.475999999999999,-0.06999999999999999
12.48,-0.06
12.484000000000002,-0.05
12.488,-0.04000000000000001
12.492,-0.03
12.495999999999999,-0.03
12.5,-0.020000000000000004
12.504000000000001,-0.020000000000000004
12.508,-0.010000000000000002
12.512,-0.010000000000000002
12.516,0.0
12.52,0.0
12.524000000000001,0.0
12.528,0.0
12.532,0.0
12.536,0.0
12.540000000000001,0.0
12.544,0.0
12.548,0.0
12.552000000000001,0.0
12.556,0.0
12.56,0.0
12.564000000000002,0.0
12.568,-0.010000000000000002
12.572000000000001,0.0
12.575999999999999,0.0
12.58,0.0
12.584000000000001,0.0
12.588,0.0
12.592,0.0
12.596,0.0
12.6,-0.010000000000000002
12.604000000000001,-0.010000000000000002
12.608,-0.010000000000000002
12.612,-0.005000000000000001
12.616,0.0
12.620000000000001,0.0
12.624,0.0
12.628,0.0
12.632000000000001,0.0
12.636,-0.010000000000000002
12.64,-0.010000000000000002
12.644000000000002,-0.010000000000000002
12.648,0.0
12.652000000000001,0.0
12.655999999999999,0.0
12.66,0.0
12.664000000000001,-0.010000000000000002
12.668,-0.010000000000000002
12.672,0.005000000000000001
12.676,0.020000000000000004
12.68,0.03
12.684000000000001,0.03
12.688,0.015
12.692,-0.015
12.696,-0.08000000000000002
12.700000000000001,-0.15000000000000002
12.704,-0.195
12.708,-0.23500000000000001
12.712000000000002,-0.27999999999999997
12.716,-0.34
12.72,-0.405
12.724000000000002,-0.455
12.728,-0.49500000000000005
12.732000000000001,-0.55
12.735999999999999,-0.6200000000000001
12.74,-0.68
12.744000000000002,-0.7250000000000001
12.748,-0.755
12.752,-0.79
12.756,-0.8480000000000001
12.76,-0.8680000000000002
12.764000000000001,-0.8675000000000002
12.768,-0.8500000000000001
12.772,-0.8050000000000002
12.776,-0.75
12.780000000000001,-0.675
12.784,-0.61
12.788,-0.5599999999999999
12.792000000000002,-0.51
12.796,-0.45999999999999996
12.8,-0.405
12.804000000000002,-0.34
12.808,-0.265
12.812000000000001,-0.21000000000000002
12.815999999999999,-0.17500000000000002
12.82,-0.12
12.824000000000002,-0.045000000000000005
12.828,0.03
12.832,0.05666666666666686
12.835999999999999,0.06333333333333314
12.84,0.065
12.844000000000001,0.06
12.847999999999999,0.05
12.852,0.04000000000000001
12.856,0.04000000000000001
12.86,0.03
12.864,0.020000000000000004
12.868,0.010000000000000002
12.872,0.0
12.876,0.0
12.88,0.0
12.884,0.0
12.888,0.0
12.892000000000001,0.0
12.895999999999999,0.0
12.9,-0.010000000000000002
12.904000000000002,0.0
12.908,0.0
12.912,0.0
12.915999999999999,0.0
12.92,0.0
12.924000000000001,0.0
12.927999999999999,0.0
12.932,0.0
12.936,0.0
12.94,-0.010000000000000002
12.944,-0.010000000000000002
12.948,-0.010000000000000002
12.952,-0.010000000000000002
12.956,-0.010000000000000002
12.96,-0.010000000000000002
12.964,-0.010000000000000002
12.968,-0.005000000000000001
12.972000000000001,0.0
12.975999999999999,0.0
12.98,0.0
12.984000000000002,0.0
12.988,0.0
12.992,0.0
12.995999999999999,0.0
13.0,0.0
13.004000000000001,0.0
13.008,0.0
13.012,0.0
13.016,-0.010000000000000002
13.02,-0.025
13.024000000000001,-0.04000000000000001
13.028,-0.04000000000000001
13.032,-0.05
13.036,-0.05
13.040000000000001,-0.06
13.044,-0.06999999999999999
13.048,-0.08000000000000002
13.052000000000001,-0.08000000000000002
13.056,-0.09000000000000001
13.06,-0.1
13.064000000000002,-0.11000000000000001
13.068,-0.12
13.072000000000001,-0.12
13.075999999999999,-0.13
13.08,-0.13999999999999999
13.084000000000001,-0.15500000000000003
13.088,-0.17
13.092,-0.18000000000000002
13.096,-0.195
13.1,-0.2
13.104000000000001,-0.205
13.108,-0.21000000000000002
13.112,-0.215
13.116,-0.22000000000000003
13.120000000000001,-0.22999999999999998
13.124,-0.24
13.128,-0.25
13.132000000000001,-0.25
13.136,-0.25
13.14,-0.26
13.144000000000002,-0.26
13.148,-0.26
13.152000000000001,-0.26
13.155999999999999,-0.26
13.16,-0.26
13.164000000000001,-0.27
13.168,-0.26
13.172,-0.26
13.176,-0.26
13.18,-0.27
13.184000000000001,-0.27
13.188,-0.27999999999999997
13.192,-0.275
13.196,-0.27
13.200000000000001,-0.265
13.204,-0.26
13.208,-0.26
13.212000000000002,-0.26
13.216,-0.26
13.22,-0.26
13.224000000000002,-0.255
13.228,-0.25
13.232000000000001,-0.25
13.235999999999999,-0.24
13.24,-0.24
13.244000000000002,-0.24
13.248,-0.22999999999999998
13.252,-0.22999999999999998
13.256,-0.22000000000000003
13.26,-0.22000000000000003
13.264000000000001,-0.21000000000000002
13.268,-0.2
13.272,-0.19
13.276,-0.18000000000000002
13.280000000000001,-0.18000000000000002
13.284,-0.17
13.288,-0.15500000000000003
13.292000000000002,-0.13999999999999999
13.296,-0.12
13.3,-0.11000000000000001
13.304000000000002,-0.10500000000000001
13.308,-0.1
13.312000000000001,-0.1
13.315999999999999,-0.1
13.32,-0.09000000000000001
13.324000000000002,-0.06999999999999999
13.328,-0.06
13.332,-0.06
13.335999999999999,-0.06
13.34,-0.05
13.344000000000001,-0.04000000000000001
13.347999999999999,-0.03
13.352,-0.020000000000000004
13.356,-0.020000000000000004
13.36,-0.010000000000000002
13.364,0.0
13.368,0.0
13.372,0.0
13.376,0.0
13.38,0.0
13.384,0.010000000000000002
13.388,0.0
13.392000000000001,0.0
13.395999999999999,0.0
13.4,0.0
13.404000000000002,0.0
13.408,0.0
13.412,0.0
13.415999999999999,0.0
13.42,0.0
13.424000000000001,0.010000000000000002
13.427999999999999,0.010000000000000002
13.432,0.020000000000000004
13.436,0.020000000000000004
13.44,0.020000000000000004
13.444,0.010000000000000002
13.448,0.0
13.452,0.0
13.456,0.0
13.46,0.0
13.464,0.0
13.468,0.0
13.472000000000001,0.0
13.475999999999999,0.0
13.48,0.0
13.484000000000002,0.0
13.488,0.0
13.492,0.0
13.495999999999999,0.0
13.5,0.0
13.504000000000001,0.0
13.508,0.0
13.512,0.0
13.516,0.0
13.52,0.0
13.524000000000001,-0.010000000000000002
13.528,-0.010000000000000002
13.532,0.0
13.536,0.0
13.540000000000001,0.0
13.544,0.0
13.548,0.0
13.552000000000001,0.0
13.556,0.0
13.56,0.0
13.564000000000002,0.0
13.568,0.0
13.572000000000001,0.0
13.575999999999999,0.0
13.58,0.0
13.584000000000001,0.0
13.588,0.0
13.592,0.0
13.596,0.0
13.6,0.0
13.604000000000001,-0.010000000000000002
13.608,-0.010000000000000002
13.612,-0.010000000000000002
13.616,-0.010000000000000002
13.620000000000001,-0.010000000000000002
13.624,-0.010000000000000002
13.628,-0.010000000000000002
13.632000000000001,0.0
13.636,0.0
13.64,0.0
13.644000000000002,0.0
13.648,0.0
13.652000000000001,0.0
13.655999999999999,0.0
13.66,0.0
13.664000000000001,0.0
13.668,0.0
13.672,0.0
13.676,0.0
13.68,0.0
13.684000000000001,0.0
13.688,0.0
13.692,0.0
13.696,0.0
13.700000000000001,0.0
13.704,0.0
13.708,0.0
13.712000000000002,0.0
13.716,0.0
13.72,0.0
13.724000000000002,0.0
13.728,0.0
13.732000000000001,0.0
13.735999999999999,0.0
13.74,0.010000000000000002
13.744000000000002,0.010000000000000002
13.748,0.010000000000000002
